track_id,name,popularity,duration_ms,artist_id,artist_name,num_artists,playlist_id,playlist_name
7oapDOeFJcHPGnkTPq6Rd2,Especially for You,52,223013,5elcNQkZ6FCZA3grSOMngY,MYMP,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
1mZuPFi2iOM4fcl3hdwOmt,I'll Never Love This Way Again,46,265133,7LVPSD4kabI5LiXIVPI8tn,Jona,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6OeirQ9nVW9zOUkb4QXjxV,Simpleng Tulad Mo,48,225257,5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2pAFgfaNVioQGhC0jhtcsG,Ipagpatawad Mo,32,239333,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7yRbHW3AvzJyNvtv9xwu7i,Moonlight Over Paris,57,324417,33kC1w8s5cXEi1zyJZuqSI,Paolo Santos,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4uyp73pmsVkogpZfKSLdyh,Tagpuan,45,259317,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
3WUEs51GpcvlgU7lehLgLh,Kathang Isip,71,318814,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
0qt9ivU6UEP3YdNUiZsnYR,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",1,236283,0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2do8RHXBj4CxG3n08KHBWZ,"241 (From the movie ""100 Tula Para Kay Stella"")",0,220277,09Xydf4dlkr29dH99DmsvQ,Janine Teñoso,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6xQs6y6CpDqK9VKCktApEL,Hiling,61,235009,2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6k3b9NQnivP9wUhA7PgbOU,To Love Again,51,290680,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7rOqvrGASV9CZh20uvGXpq,Take Her to the Moon,54,323440,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2jYG2frUEfiNTF0oLwCA3h,Huwag Na Lang Kaya,51,210000,6RV3CKY0UJIPKXyGs85Thm,True Faith,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
7Ejo6CXKljMNE4mdv3Q1JT,Minsan Lang Kitang Iibigin,41,271180,4BNWanhw4AjSXjBm9L1Jzy,Juris,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
76krt0auVOoDkf6TOK026V,"Basta'T Kasama Kita - From ""FPJ's Ang Probinsyano""",48,270346,1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
5w1C59Lzn9ydOH6EYahkTT,Wag Ka Nang Umiyak,44,280532,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2Hyctbbu32vH8L4kJfVi0O,Pangarap Lang Kita,57,194946,"['2XHTklRsNMOOQT56Zm3WS4', '4OxMtvmCYCgJHjueLFwJHr']","['Parokya Ni Edgar', 'Happee Sy']",2,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,57,249160,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
6c1MgHPPSxYnBCA2PbJEUN,Mahal Ko O Mahal Ako,55,219837,1mcqfNCReSFxun2vIWvC28,KZ Tandingan,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
2ZiNCGDMapQzMtnPRVOKZI,Di Makatulog,56,329396,0jKQrxK2zHqxyOAyIMrUQt,SUD,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
4MyiyNOHtnvjVuEhs9yOl9,Hanggang Dito Na Lang,51,371386,6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
1L4oNa8QzcnjvkjmUhJmjH,Kahit Kunwari,50,260866,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,1,6poV2I5cRP6zvB7UGGBGPu,Acoustic - Philippines
